[2024-07-01T02:58:48.301+0000] {taskinstance.py:1979} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: upload_congress_data.get_votes_from_downloaded_bills scheduled__2024-06-30T00:00:00+00:00 [queued]>
[2024-07-01T02:58:48.312+0000] {taskinstance.py:1979} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: upload_congress_data.get_votes_from_downloaded_bills scheduled__2024-06-30T00:00:00+00:00 [queued]>
[2024-07-01T02:58:48.313+0000] {taskinstance.py:2193} INFO - Starting attempt 2 of 2
[2024-07-01T02:58:48.326+0000] {taskinstance.py:2217} INFO - Executing <Task(PythonOperator): get_votes_from_downloaded_bills> on 2024-06-30 00:00:00+00:00
[2024-07-01T02:58:48.342+0000] {standard_task_runner.py:60} INFO - Started process 507 to run task
[2024-07-01T02:58:48.354+0000] {standard_task_runner.py:87} INFO - Running: ['***', 'tasks', 'run', 'upload_congress_data', 'get_votes_from_downloaded_bills', 'scheduled__2024-06-30T00:00:00+00:00', '--job-id', '33', '--raw', '--subdir', 'DAGS_FOLDER/upload_congress_data.py', '--cfg-path', '/tmp/tmpvzw_q9pg']
[2024-07-01T02:58:48.378+0000] {standard_task_runner.py:88} INFO - Job 33: Subtask get_votes_from_downloaded_bills
[2024-07-01T03:02:02.219+0000] {get_data.py:98} INFO - Opened bill HR 7251
[2024-07-01T03:02:02.220+0000] {get_data.py:98} INFO - Opened bill HR 8162
[2024-07-01T03:02:02.220+0000] {get_data.py:98} INFO - Opened bill HR 4758
[2024-07-01T03:02:02.221+0000] {get_data.py:98} INFO - Opened bill HR 3037
[2024-07-01T03:02:02.221+0000] {get_data.py:98} INFO - Opened bill HR 2329
[2024-07-01T03:02:02.221+0000] {get_data.py:98} INFO - Opened bill HR 4980
[2024-07-01T03:02:02.222+0000] {get_data.py:98} INFO - Opened bill HR 5446
[2024-07-01T03:02:02.222+0000] {get_data.py:98} INFO - Opened bill HR 6167
[2024-07-01T03:02:02.223+0000] {get_data.py:98} INFO - Opened bill HR 1608
[2024-07-01T03:02:02.223+0000] {get_data.py:98} INFO - Opened bill HR 7279
[2024-07-01T03:02:02.241+0000] {get_data.py:98} INFO - Opened bill HR 8398
[2024-07-01T03:02:02.242+0000] {get_data.py:98} INFO - Opened bill HR 5864
[2024-07-01T03:02:02.242+0000] {get_data.py:98} INFO - Opened bill HR 7915
[2024-07-01T03:02:02.242+0000] {get_data.py:98} INFO - Opened bill HR 8415
[2024-07-01T03:02:02.242+0000] {get_data.py:98} INFO - Opened bill HR 7726
[2024-07-01T03:02:02.243+0000] {get_data.py:98} INFO - Opened bill HR 6438
[2024-07-01T03:02:02.243+0000] {get_data.py:98} INFO - Opened bill HR 1357
[2024-07-01T03:02:02.243+0000] {get_data.py:98} INFO - Opened bill HR 5131
[2024-07-01T03:02:02.244+0000] {get_data.py:98} INFO - Opened bill HR 2886
[2024-07-01T03:02:02.244+0000] {get_data.py:98} INFO - Opened bill HR 719
[2024-07-01T03:02:02.244+0000] {get_data.py:98} INFO - Opened bill HR 3540
[2024-07-01T03:02:02.245+0000] {get_data.py:98} INFO - Opened bill HR 3226
[2024-07-01T03:02:02.245+0000] {get_data.py:98} INFO - Opened bill HR 4549
[2024-07-01T03:02:02.245+0000] {get_data.py:98} INFO - Opened bill HR 5657
[2024-07-01T03:02:02.247+0000] {get_data.py:98} INFO - Opened bill HR 2138
[2024-07-01T03:02:02.247+0000] {get_data.py:98} INFO - Opened bill HR 1431
[2024-07-01T03:02:02.248+0000] {get_data.py:98} INFO - Opened bill HR 8373
[2024-07-01T03:02:02.248+0000] {get_data.py:98} INFO - Opened bill HR 7040
[2024-07-01T03:02:02.248+0000] {get_data.py:98} INFO - Opened bill HR 1425
[2024-07-01T03:02:02.248+0000] {get_data.py:98} INFO - Opened bill HR 8367
[2024-07-01T03:02:02.249+0000] {get_data.py:98} INFO - Opened bill HR 7054
[2024-07-01T03:02:02.249+0000] {get_data.py:98} INFO - Opened bill HR 3232
[2024-07-01T03:02:02.249+0000] {get_data.py:98} INFO - Opened bill HR 5643
[2024-07-01T03:02:02.250+0000] {get_data.py:98} INFO - Opened bill HR 5125
[2024-07-01T03:02:02.250+0000] {get_data.py:98} INFO - Opened bill HR 2892
[2024-07-01T03:02:02.250+0000] {get_data.py:98} INFO - Opened bill HR 3554
[2024-07-01T03:02:02.250+0000] {get_data.py:98} INFO - Opened bill HR 8401
[2024-07-01T03:02:02.251+0000] {get_data.py:98} INFO - Opened bill HR 7732
[2024-07-01T03:02:02.251+0000] {get_data.py:98} INFO - Opened bill HR 1343
[2024-07-01T03:02:02.251+0000] {get_data.py:98} INFO - Opened bill HR 2662
[2024-07-01T03:02:02.252+0000] {get_data.py:98} INFO - Opened bill HR 4213
[2024-07-01T03:02:02.252+0000] {get_data.py:98} INFO - Opened bill HR 725
[2024-07-01T03:02:02.252+0000] {get_data.py:98} INFO - Opened bill HR 8429
[2024-07-01T03:02:02.252+0000] {get_data.py:98} INFO - Opened bill HR 6404
[2024-07-01T03:02:02.253+0000] {get_data.py:98} INFO - Opened bill HR 6362
[2024-07-01T03:02:02.253+0000] {get_data.py:98} INFO - Opened bill HR 4575
[2024-07-01T03:02:02.253+0000] {get_data.py:98} INFO - Opened bill HR 2104
[2024-07-01T03:02:02.254+0000] {get_data.py:98} INFO - Opened bill HR 4561
[2024-07-01T03:02:02.254+0000] {get_data.py:98} INFO - Opened bill HR 2110
[2024-07-01T03:02:02.254+0000] {get_data.py:98} INFO - Opened bill HR 1419
[2024-07-01T03:02:02.254+0000] {get_data.py:98} INFO - Opened bill HR 6376
[2024-07-01T03:02:02.255+0000] {get_data.py:98} INFO - Opened bill HR 7068
[2024-07-01T03:02:02.255+0000] {get_data.py:98} INFO - Opened bill HR 6410
[2024-07-01T03:02:02.255+0000] {get_data.py:98} INFO - Opened bill HR 2676
[2024-07-01T03:02:02.256+0000] {get_data.py:98} INFO - Opened bill HR 5119
[2024-07-01T03:02:02.633+0000] {get_data.py:98} INFO - Opened bill HR 4207
[2024-07-01T03:02:02.633+0000] {get_data.py:98} INFO - Opened bill HR 3568
[2024-07-01T03:02:02.633+0000] {get_data.py:98} INFO - Opened bill HR 731
[2024-07-01T03:02:02.634+0000] {get_data.py:98} INFO - Opened bill HR 5086
[2024-07-01T03:02:02.634+0000] {get_data.py:98} INFO - Opened bill HR 876
[2024-07-01T03:02:02.634+0000] {get_data.py:98} INFO - Opened bill HR 4398
[2024-07-01T03:02:02.634+0000] {get_data.py:98} INFO - Opened bill HR 2931
[2024-07-01T03:02:02.634+0000] {get_data.py:98} INFO - Opened bill HR 7691
[2024-07-01T03:02:02.635+0000] {get_data.py:98} INFO - Opened bill HR 7849
[2024-07-01T03:02:02.635+0000] {get_data.py:98} INFO - Opened bill HR 1586
[2024-07-01T03:02:02.635+0000] {get_data.py:98} INFO - Opened bill HR 5938
[2024-07-01T03:02:02.635+0000] {get_data.py:98} INFO - Opened bill HR 3391
[2024-07-01T03:02:02.849+0000] {logging_mixin.py:188} INFO - An exception occurred 'rollcall-vote' Failed to save one or more votes for {bill_type} {bill_number}
[2024-07-01T03:02:03.184+0000] {logging_mixin.py:188} INFO - An exception occurred 'rollcall-vote' Failed to save one or more votes for {bill_type} {bill_number}
[2024-07-01T03:02:03.185+0000] {get_data.py:98} INFO - Opened bill HR 3385
[2024-07-01T03:02:03.186+0000] {get_data.py:98} INFO - Opened bill HR 1592
[2024-07-01T03:02:03.187+0000] {get_data.py:98} INFO - Opened bill HR 7685
[2024-07-01T03:02:03.187+0000] {get_data.py:98} INFO - Opened bill HR 862
[2024-07-01T03:02:03.188+0000] {get_data.py:98} INFO - Opened bill HR 5092
[2024-07-01T03:02:03.189+0000] {get_data.py:98} INFO - Opened bill HR 2925
[2024-07-01T03:02:04.021+0000] {get_data.py:98} INFO - Opened bill HR 7875
[2024-07-01T03:02:04.022+0000] {get_data.py:98} INFO - Opened bill HR 692
[2024-07-01T03:02:04.023+0000] {get_data.py:98} INFO - Opened bill HR 5904
[2024-07-01T03:02:04.024+0000] {get_data.py:98} INFO - Opened bill HR 5910
[2024-07-01T03:02:04.024+0000] {get_data.py:98} INFO - Opened bill HR 686
[2024-07-01T03:02:04.025+0000] {get_data.py:98} INFO - Opened bill HR 2919
[2024-07-01T03:02:04.025+0000] {get_data.py:98} INFO - Opened bill HR 7861
[2024-07-01T03:02:04.026+0000] {get_data.py:98} INFO - Opened bill HR 1223
[2024-07-01T03:02:04.027+0000] {get_data.py:98} INFO - Opened bill HR 8561
[2024-07-01T03:02:04.027+0000] {get_data.py:98} INFO - Opened bill HR 7652
[2024-07-01T03:02:04.028+0000] {get_data.py:98} INFO - Opened bill HR 3434
[2024-07-01T03:02:04.028+0000] {get_data.py:98} INFO - Opened bill HR 5045
[2024-07-01T03:02:04.029+0000] {get_data.py:98} INFO - Opened bill HR 5723
[2024-07-01T03:02:04.029+0000] {get_data.py:98} INFO - Opened bill HR 3352
[2024-07-01T03:02:04.030+0000] {get_data.py:98} INFO - Opened bill HR 8207
[2024-07-01T03:02:04.030+0000] {get_data.py:98} INFO - Opened bill HR 7134
[2024-07-01T03:02:04.031+0000] {get_data.py:98} INFO - Opened bill HR 1545
[2024-07-01T03:02:04.031+0000] {get_data.py:98} INFO - Opened bill HR 8213
[2024-07-01T03:02:04.032+0000] {get_data.py:98} INFO - Opened bill HR 7120
[2024-07-01T03:02:04.032+0000] {get_data.py:98} INFO - Opened bill HR 1551
[2024-07-01T03:02:04.033+0000] {get_data.py:98} INFO - Opened bill HR 2058
[2024-07-01T03:02:04.033+0000] {get_data.py:98} INFO - Opened bill HR 5737
[2024-07-01T03:02:04.034+0000] {get_data.py:98} INFO - Opened bill HR 4429
[2024-07-01T03:02:04.034+0000] {get_data.py:98} INFO - Opened bill HR 3346
[2024-07-01T03:02:04.035+0000] {get_data.py:98} INFO - Opened bill HR 679
[2024-07-01T03:02:04.035+0000] {get_data.py:98} INFO - Opened bill HR 3420
[2024-07-01T03:02:04.035+0000] {get_data.py:98} INFO - Opened bill HR 5051
[2024-07-01T03:02:04.036+0000] {get_data.py:98} INFO - Opened bill HR 1237
[2024-07-01T03:02:04.036+0000] {get_data.py:98} INFO - Opened bill HR 6558
[2024-07-01T03:02:04.037+0000] {get_data.py:98} INFO - Opened bill HR 8575
[2024-07-01T03:02:04.037+0000] {get_data.py:98} INFO - Opened bill HR 7646
[2024-07-01T03:02:04.038+0000] {get_data.py:98} INFO - Opened bill HR 3408
[2024-07-01T03:02:04.038+0000] {get_data.py:98} INFO - Opened bill HR 651
[2024-07-01T03:02:04.039+0000] {get_data.py:98} INFO - Opened bill HR 4367
[2024-07-01T03:02:04.654+0000] {get_data.py:98} INFO - Opened bill HR 889
[2024-07-01T03:02:04.655+0000] {get_data.py:98} INFO - Opened bill HR 5079
[2024-07-01T03:02:04.656+0000] {get_data.py:98} INFO - Opened bill HR 2716
[2024-07-01T03:02:04.657+0000] {get_data.py:98} INFO - Opened bill HR 6570
[2024-07-01T03:02:04.657+0000] {get_data.py:98} INFO - Opened bill HR 32
[2024-07-01T03:02:04.658+0000] {get_data.py:98} INFO - Opened bill HR 7108
[2024-07-01T03:02:04.658+0000] {get_data.py:98} INFO - Opened bill HR 6216
[2024-07-01T03:02:04.659+0000] {get_data.py:98} INFO - Opened bill HR 1579
[2024-07-01T03:02:04.659+0000] {get_data.py:98} INFO - Opened bill HR 2070
[2024-07-01T03:02:04.660+0000] {get_data.py:98} INFO - Opened bill HR 4401
[2024-07-01T03:02:04.660+0000] {get_data.py:98} INFO - Opened bill HR 137
[2024-07-01T03:02:04.661+0000] {get_data.py:98} INFO - Opened bill HR 2064
[2024-07-01T03:02:04.661+0000] {get_data.py:98} INFO - Opened bill HR 4415
[2024-07-01T03:02:04.662+0000] {get_data.py:98} INFO - Opened bill HR 123
[2024-07-01T03:02:04.662+0000] {get_data.py:98} INFO - Opened bill HR 6202
[2024-07-01T03:02:04.663+0000] {get_data.py:98} INFO - Opened bill HR 6564
[2024-07-01T03:02:04.663+0000] {get_data.py:98} INFO - Opened bill HR 26
[2024-07-01T03:02:04.869+0000] {logging_mixin.py:188} INFO - An exception occurred 'rollcall-vote' Failed to save one or more votes for {bill_type} {bill_number}
[2024-07-01T03:02:05.064+0000] {logging_mixin.py:188} INFO - An exception occurred 'rollcall-vote' Failed to save one or more votes for {bill_type} {bill_number}
[2024-07-01T03:02:05.241+0000] {logging_mixin.py:188} INFO - An exception occurred 'rollcall-vote' Failed to save one or more votes for {bill_type} {bill_number}
[2024-07-01T03:02:05.242+0000] {get_data.py:98} INFO - Opened bill HR 8549
[2024-07-01T03:02:05.243+0000] {get_data.py:98} INFO - Opened bill HR 645
[2024-07-01T03:02:05.243+0000] {get_data.py:98} INFO - Opened bill HR 4373
[2024-07-01T03:02:05.243+0000] {get_data.py:98} INFO - Opened bill HR 2702
[2024-07-01T03:02:05.244+0000] {get_data.py:98} INFO - Opened bill HR 4824
[2024-07-01T03:02:05.691+0000] {get_data.py:98} INFO - Opened bill HR 3193
[2024-07-01T03:02:05.692+0000] {get_data.py:98} INFO - Opened bill HR 1784
[2024-07-01T03:02:05.692+0000] {get_data.py:98} INFO - Opened bill HR 6955
[2024-07-01T03:02:05.693+0000] {get_data.py:98} INFO - Opened bill HR 7493
[2024-07-01T03:02:05.693+0000] {get_data.py:98} INFO - Opened bill HR 5284
[2024-07-01T03:02:05.694+0000] {get_data.py:98} INFO - Opened bill HR 3839
[2024-07-01T03:02:05.695+0000] {get_data.py:98} INFO - Opened bill HR 5290
[2024-07-01T03:02:05.695+0000] {get_data.py:98} INFO - Opened bill HR 6799
[2024-07-01T03:02:05.696+0000] {get_data.py:98} INFO - Opened bill HR 6941
[2024-07-01T03:02:05.696+0000] {get_data.py:98} INFO - Opened bill HR 7487
[2024-07-01T03:02:05.697+0000] {get_data.py:98} INFO - Opened bill HR 1948
[2024-07-01T03:02:05.697+0000] {get_data.py:98} INFO - Opened bill HR 1790
[2024-07-01T03:02:05.698+0000] {get_data.py:98} INFO - Opened bill HR 2299
[2024-07-01T03:02:05.698+0000] {get_data.py:98} INFO - Opened bill HR 4830
[2024-07-01T03:02:05.699+0000] {get_data.py:98} INFO - Opened bill HR 3187
[2024-07-01T03:02:05.699+0000] {get_data.py:98} INFO - Opened bill HR 1960
[2024-07-01T03:02:05.700+0000] {get_data.py:98} INFO - Opened bill HR 4818
[2024-07-01T03:02:05.700+0000] {get_data.py:98} INFO - Opened bill HR 490
[2024-07-01T03:02:05.701+0000] {get_data.py:98} INFO - Opened bill HR 3811
[2024-07-01T03:02:05.701+0000] {get_data.py:98} INFO - Opened bill HR 6969
[2024-07-01T03:02:05.701+0000] {get_data.py:98} INFO - Opened bill HR 8788
[2024-07-01T03:02:05.702+0000] {get_data.py:98} INFO - Opened bill HR 484
[2024-07-01T03:02:05.703+0000] {get_data.py:98} INFO - Opened bill HR 3805
[2024-07-01T03:02:05.703+0000] {get_data.py:98} INFO - Opened bill HR 1974
[2024-07-01T03:02:05.704+0000] {get_data.py:98} INFO - Opened bill HR 1747
[2024-07-01T03:02:05.704+0000] {get_data.py:98} INFO - Opened bill HR 6028
[2024-07-01T03:02:05.705+0000] {get_data.py:98} INFO - Opened bill HR 7336
[2024-07-01T03:02:05.705+0000] {get_data.py:98} INFO - Opened bill HR 8005
[2024-07-01T03:02:05.706+0000] {get_data.py:98} INFO - Opened bill HR 3150
[2024-07-01T03:02:05.706+0000] {get_data.py:98} INFO - Opened bill HR 309
[2024-07-01T03:02:05.706+0000] {get_data.py:98} INFO - Opened bill HR 5521
[2024-07-01T03:02:05.707+0000] {get_data.py:98} INFO - Opened bill HR 2528
[2024-07-01T03:02:05.707+0000] {get_data.py:98} INFO - Opened bill HR 5247
[2024-07-01T03:02:05.707+0000] {get_data.py:98} INFO - Opened bill HR 4159
[2024-07-01T03:02:05.708+0000] {get_data.py:98} INFO - Opened bill HR 3636
[2024-07-01T03:02:05.708+0000] {get_data.py:98} INFO - Opened bill HR 6996
[2024-07-01T03:02:05.709+0000] {get_data.py:98} INFO - Opened bill HR 7450
[2024-07-01T03:02:05.709+0000] {get_data.py:98} INFO - Opened bill HR 8763
[2024-07-01T03:02:05.709+0000] {get_data.py:98} INFO - Opened bill HR 1021
[2024-07-01T03:02:05.710+0000] {get_data.py:98} INFO - Opened bill HR 6982
[2024-07-01T03:02:05.710+0000] {get_data.py:98} INFO - Opened bill HR 7444
[2024-07-01T03:02:05.710+0000] {get_data.py:98} INFO - Opened bill HR 8777
[2024-07-01T03:02:05.711+0000] {get_data.py:98} INFO - Opened bill HR 1035
[2024-07-01T03:02:05.711+0000] {get_data.py:98} INFO - Opened bill HR 5253
[2024-07-01T03:02:05.712+0000] {get_data.py:98} INFO - Opened bill HR 3622
[2024-07-01T03:02:05.712+0000] {get_data.py:98} INFO - Opened bill HR 3144
[2024-07-01T03:02:05.712+0000] {get_data.py:98} INFO - Opened bill HR 5535
[2024-07-01T03:02:05.713+0000] {get_data.py:98} INFO - Opened bill HR 1753
[2024-07-01T03:02:05.713+0000] {get_data.py:98} INFO - Opened bill HR 7322
[2024-07-01T03:02:05.713+0000] {get_data.py:98} INFO - Opened bill HR 8011
[2024-07-01T03:02:05.714+0000] {get_data.py:98} INFO - Opened bill HR 335
[2024-07-01T03:02:05.714+0000] {get_data.py:98} INFO - Opened bill HR 4603
[2024-07-01T03:02:05.715+0000] {get_data.py:98} INFO - Opened bill HR 2272
[2024-07-01T03:02:05.715+0000] {get_data.py:98} INFO - Opened bill HR 6014
[2024-07-01T03:02:05.715+0000] {get_data.py:98} INFO - Opened bill HR 8039
[2024-07-01T03:02:05.716+0000] {get_data.py:98} INFO - Opened bill HR 6772
[2024-07-01T03:02:05.716+0000] {get_data.py:98} INFO - Opened bill HR 2514
[2024-07-01T03:02:05.716+0000] {get_data.py:98} INFO - Opened bill HR 4165
[2024-07-01T03:02:05.717+0000] {get_data.py:98} INFO - Opened bill HR 453
[2024-07-01T03:02:05.717+0000] {get_data.py:98} INFO - Opened bill HR 2500
[2024-07-01T03:02:05.717+0000] {get_data.py:98} INFO - Opened bill HR 4171
[2024-07-01T03:02:05.718+0000] {get_data.py:98} INFO - Opened bill HR 447
[2024-07-01T03:02:05.718+0000] {get_data.py:98} INFO - Opened bill HR 7478
[2024-07-01T03:02:05.718+0000] {get_data.py:98} INFO - Opened bill HR 6766
[2024-07-01T03:02:05.719+0000] {get_data.py:98} INFO - Opened bill HR 1009
[2024-07-01T03:02:05.719+0000] {get_data.py:98} INFO - Opened bill HR 6000
[2024-07-01T03:02:05.719+0000] {get_data.py:98} INFO - Opened bill HR 321
[2024-07-01T03:02:05.720+0000] {get_data.py:98} INFO - Opened bill HR 3178
[2024-07-01T03:02:05.720+0000] {get_data.py:98} INFO - Opened bill HR 4617
[2024-07-01T03:02:05.720+0000] {get_data.py:98} INFO - Opened bill HR 5509
[2024-07-01T03:02:05.721+0000] {get_data.py:98} INFO - Opened bill HR 2266
[2024-07-01T03:02:05.721+0000] {get_data.py:98} INFO - Opened bill HR 451
[2024-07-01T03:02:05.721+0000] {get_data.py:98} INFO - Opened bill HR 3608
[2024-07-01T03:02:05.722+0000] {get_data.py:98} INFO - Opened bill HR 4167
[2024-07-01T03:02:05.722+0000] {get_data.py:98} INFO - Opened bill HR 5279
[2024-07-01T03:02:05.722+0000] {get_data.py:98} INFO - Opened bill HR 2516
[2024-07-01T03:02:05.722+0000] {get_data.py:98} INFO - Opened bill HR 6770
[2024-07-01T03:02:05.723+0000] {get_data.py:98} INFO - Opened bill HR 7308
[2024-07-01T03:02:05.723+0000] {get_data.py:98} INFO - Opened bill HR 6016
[2024-07-01T03:02:05.723+0000] {get_data.py:98} INFO - Opened bill HR 1779
[2024-07-01T03:02:05.724+0000] {get_data.py:98} INFO - Opened bill HR 2270
[2024-07-01T03:02:05.724+0000] {get_data.py:98} INFO - Opened bill HR 4601
[2024-07-01T03:02:05.724+0000] {get_data.py:98} INFO - Opened bill HR 337
[2024-07-01T03:02:05.724+0000] {get_data.py:98} INFO - Opened bill HR 2264
[2024-07-01T03:02:05.725+0000] {get_data.py:98} INFO - Opened bill HR 4615
[2024-07-01T03:02:05.725+0000] {get_data.py:98} INFO - Opened bill HR 323
[2024-07-01T03:02:05.725+0000] {get_data.py:98} INFO - Opened bill HR 6002
[2024-07-01T03:02:05.726+0000] {get_data.py:98} INFO - Opened bill HR 6764
[2024-07-01T03:02:05.726+0000] {get_data.py:98} INFO - Opened bill HR 8749
[2024-07-01T03:02:05.726+0000] {get_data.py:98} INFO - Opened bill HR 445
[2024-07-01T03:02:05.726+0000] {get_data.py:98} INFO - Opened bill HR 4173
[2024-07-01T03:02:05.727+0000] {get_data.py:98} INFO - Opened bill HR 2502
[2024-07-01T03:02:05.727+0000] {get_data.py:98} INFO - Opened bill HR 1023
[2024-07-01T03:02:06.429+0000] {get_data.py:98} INFO - Opened bill HR 7452
[2024-07-01T03:02:06.430+0000] {get_data.py:98} INFO - Opened bill HR 8761
[2024-07-01T03:02:06.430+0000] {get_data.py:98} INFO - Opened bill HR 6994
[2024-07-01T03:02:06.431+0000] {get_data.py:98} INFO - Opened bill HR 3634
[2024-07-01T03:02:06.431+0000] {get_data.py:98} INFO - Opened bill HR 5245
[2024-07-01T03:02:06.432+0000] {get_data.py:98} INFO - Opened bill HR 5523
[2024-07-01T03:02:06.433+0000] {get_data.py:98} INFO - Opened bill HR 3152
[2024-07-01T03:02:06.966+0000] {get_data.py:98} INFO - Opened bill HR 7334
[2024-07-01T03:02:06.967+0000] {get_data.py:98} INFO - Opened bill HR 8007
[2024-07-01T03:02:06.968+0000] {get_data.py:98} INFO - Opened bill HR 1745
[2024-07-01T03:02:06.969+0000] {get_data.py:98} INFO - Opened bill HR 7320
[2024-07-01T03:02:06.969+0000] {get_data.py:98} INFO - Opened bill HR 1989
[2024-07-01T03:02:06.970+0000] {get_data.py:98} INFO - Opened bill HR 8013
[2024-07-01T03:02:06.971+0000] {get_data.py:98} INFO - Opened bill HR 1751
[2024-07-01T03:02:06.971+0000] {get_data.py:98} INFO - Opened bill HR 2258
[2024-07-01T03:02:06.972+0000] {get_data.py:98} INFO - Opened bill HR 5537
[2024-07-01T03:02:06.972+0000] {get_data.py:98} INFO - Opened bill HR 4629
[2024-07-01T03:02:06.973+0000] {get_data.py:98} INFO - Opened bill HR 3146
[2024-07-01T03:02:06.974+0000] {get_data.py:98} INFO - Opened bill HR 3620
[2024-07-01T03:02:06.974+0000] {get_data.py:98} INFO - Opened bill HR 479
[2024-07-01T03:02:06.975+0000] {get_data.py:98} INFO - Opened bill HR 5251
[2024-07-01T03:02:06.975+0000] {get_data.py:98} INFO - Opened bill HR 1037
[2024-07-01T03:02:06.976+0000] {get_data.py:98} INFO - Opened bill HR 6758
[2024-07-01T03:02:06.976+0000] {get_data.py:98} INFO - Opened bill HR 7446
[2024-07-01T03:02:06.977+0000] {get_data.py:98} INFO - Opened bill HR 8775
[2024-07-01T03:02:06.977+0000] {get_data.py:98} INFO - Opened bill HR 6980
[2024-07-01T03:02:06.978+0000] {get_data.py:98} INFO - Opened bill HR 3813
[2024-07-01T03:02:06.978+0000] {get_data.py:98} INFO - Opened bill HR 492
[2024-07-01T03:02:06.978+0000] {get_data.py:98} INFO - Opened bill HR 1962
[2024-07-01T03:02:06.979+0000] {get_data.py:98} INFO - Opened bill HR 1976
[2024-07-01T03:02:06.979+0000] {get_data.py:98} INFO - Opened bill HR 3807
[2024-07-01T03:02:06.980+0000] {get_data.py:98} INFO - Opened bill HR 486
[2024-07-01T03:02:06.980+0000] {get_data.py:98} INFO - Opened bill HR 5286
[2024-07-01T03:02:06.981+0000] {get_data.py:98} INFO - Opened bill HR 4198
[2024-07-01T03:02:06.981+0000] {get_data.py:98} INFO - Opened bill HR 7491
[2024-07-01T03:02:06.982+0000] {get_data.py:98} INFO - Opened bill HR 6957
[2024-07-01T03:02:06.982+0000] {get_data.py:98} INFO - Opened bill HR 1786
[2024-07-01T03:02:06.983+0000] {get_data.py:98} INFO - Opened bill HR 3191
[2024-07-01T03:02:07.008+0000] {get_data.py:98} INFO - Opened bill HR 1241
[2024-07-01T03:02:07.009+0000] {get_data.py:98} INFO - Opened bill HR 2748
[2024-07-01T03:02:07.009+0000] {get_data.py:98} INFO - Opened bill HR 5027
[2024-07-01T03:02:07.009+0000] {get_data.py:98} INFO - Opened bill HR 4339
[2024-07-01T03:02:07.010+0000] {get_data.py:98} INFO - Opened bill HR 2990
[2024-07-01T03:02:07.010+0000] {get_data.py:98} INFO - Opened bill HR 3456
[2024-07-01T03:02:07.011+0000] {get_data.py:98} INFO - Opened bill HR 7803
[2024-07-01T03:02:07.011+0000] {get_data.py:98} INFO - Opened bill HR 87
[2024-07-01T03:02:07.012+0000] {get_data.py:98} INFO - Opened bill HR 5972
[2024-07-01T03:02:07.012+0000] {get_data.py:98} INFO - Opened bill HR 182
[2024-07-01T03:02:07.012+0000] {get_data.py:98} INFO - Opened bill HR 196
[2024-07-01T03:02:07.013+0000] {get_data.py:98} INFO - Opened bill HR 5966
[2024-07-01T03:02:07.013+0000] {get_data.py:98} INFO - Opened bill HR 7817
[2024-07-01T03:02:07.013+0000] {get_data.py:98} INFO - Opened bill HR 93
[2024-07-01T03:02:07.013+0000] {get_data.py:98} INFO - Opened bill HR 828
[2024-07-01T03:02:07.014+0000] {get_data.py:98} INFO - Opened bill HR 1296
[2024-07-01T03:02:07.014+0000] {get_data.py:98} INFO - Opened bill HR 2947
